trajectory_id,embedding_type,path_length,mean_curvature,max_curvature,min_curvature,std_curvature,median_curvature,num_points,num_curvature_points
18,PCA,5.6188201904296875,1730.9616902949829,13715.933556156115,0.45522576482111765,4529.929127145506,15.8858079138733,10,8
19,PCA,6.290807723999023,8429.000741633565,67253.79074924624,5.35864191327569,22233.692324530963,20.61424438827675,10,8
20,PCA,3.2096612453460693,3092.9739454451087,24519.029403939767,8.778476856613361,8098.328582991129,27.169375773253808,10,8
21,PCA,4.565925598144531,2656.4309949854382,21098.861374755827,1.517746660603531,6970.62798688957,14.635232460452261,10,8
22,PCA,5.810051918029785,1451.3250629024376,11503.225060490997,2.2211542821552808,3799.281779797877,13.613041296642528,10,8
23,PCA,8.201744079589844,3790.191076172137,30108.829700934828,3.6300474976371166,9947.540197052102,31.18108163364829,10,8
24,PCA,5.051817417144775,625.4191531238653,4913.3511672383065,1.5991982620941587,1620.73075722581,10.02254841333931,10,8
25,PCA,4.453160285949707,651.677016931558,5123.778460694699,0.20406822424898852,1690.3387492024472,12.31926624181056,10,8
26,PCA,4.0356926918029785,2670.8563901998227,21126.761880512102,7.635067694168523,6975.708843209428,40.215591658930364,10,8
27,PCA,10.112675666809082,2289.794341585831,18204.484637856356,0.7245209423300096,6015.202030758353,17.018683162538473,10,8
28,PCA,8.315420150756836,1856.0376298346325,14732.713025270208,2.0662729048315014,4866.947671750659,14.446553647104045,10,8
29,PCA,2.9261128902435303,1331.9637619490247,10503.609165471185,0.9415843376927496,3466.618677872605,18.705854688186708,10,8
30,PCA,4.8514404296875,20988.14367554442,167635.56042966153,2.3268789172526123,55427.53113907808,23.17933642846523,10,8
31,PCA,4.14853048324585,2033.2500772540875,16102.251193407194,3.511063352194368,5317.613922655655,22.066784263507213,10,8
32,PCA,6.135869026184082,14790.698664183898,117633.90855813953,8.462972867275528,38871.198358798036,79.2060724059692,10,8
33,PCA,8.483487129211426,4651.995636443388,37004.91079584982,2.567137554990488,12228.277366188882,32.85916590546812,10,8
34,PCA,4.865179061889648,5444.313566733069,43293.71993180099,3.3607711068235804,14305.77496968661,30.91994665022483,10,8
35,PCA,3.4664509296417236,3857.1145661566566,30552.25999929694,2.7536157464397886,10089.924658927795,29.66625029063034,10,8
36,PCA,5.478882789611816,3945.9439463739577,31349.035239397614,0.4683369131504544,10357.436379585146,27.92304305582079,10,8
37,PCA,8.259418487548828,4131.45668977895,32894.85367768604,3.6704505151599314,10871.561616629035,18.51187906222038,10,8
38,PCA,3.2002780437469482,269818.37705706916,2155913.418661524,109.53367359593355,712876.9411681924,409.0950815180995,10,8
39,PCA,15.594837188720703,5987.916883697667,47716.76180439946,2.7703799150346873,15772.036440073953,26.657676494734538,10,8
40,PCA,1.1620702743530273,471.345074835706,3666.743348916796,3.0735202863640314,1207.825524444834,9.650181554391951,10,8
41,PCA,14.060214042663574,10602.203311855348,84640.70623937264,1.5440700931311235,27983.935048707866,21.078556404846754,10,8
42,PCA,11.94439697265625,5468.595803154236,43652.73391604942,1.513701519049205,14432.252677496777,11.79431943971602,10,8
43,PCA,6.793747901916504,1020.9402895500427,8078.617275420207,0.8888373726540741,2667.5751231230024,10.662594630499534,10,8
44,PCA,6.698214530944824,1187.8108088504443,9410.470915740167,0.5822503753050292,3107.9061746291163,9.191333556334811,10,8
45,PCA,4.063918113708496,7096.134797142234,56354.2095912562,13.978317435776455,18617.84149353743,71.32644342247431,10,8
46,PCA,4.574611663818359,3068.767143454393,24378.694823865982,1.6027376643118085,8054.421965500607,26.00598350945511,10,8
47,PCA,5.30912446975708,1486.2122650375877,11770.188307703622,1.1227460824036857,3887.015352458301,13.795279871412728,10,8
48,PCA,7.088324069976807,4957.812673140239,39445.844421853195,2.783261038572152,13035.283860391068,25.836177006853553,10,8
49,PCA,3.504908323287964,4807.174808281518,38210.621734517474,2.3568502859404847,12625.357407882613,31.592113877124476,10,8
50,PCA,8.164083480834961,2827.8265033864714,22475.877489744264,4.449911575614785,7426.2867980252595,17.559172127603958,10,8
51,PCA,8.011072158813477,7187.190695957371,57203.1519373459,5.500458891855923,18904.286893276054,39.2856361278789,10,8
52,PCA,10.402787208557129,15469.318693670886,123489.91992960035,2.00233768239614,40827.961719045,38.21218830516609,10,8
53,PCA,3.8119537830352783,1546.2068621621502,12248.291455759974,1.6086469612428527,4045.0494272758683,13.142910324589039,10,8
54,PCA,2.7165777683258057,3034.725563047614,24028.51199598931,1.6752592318259576,7934.9467541902595,48.46102200815,10,8
55,PCA,11.799968719482422,4818.371771853854,38416.56489845559,1.9359446535139806,12698.934152983882,16.735822541492603,10,8
56,PCA,7.533934593200684,6508.219479995955,51877.577046539096,1.0256804615680595,17148.027980901617,20.459826080078525,10,8
57,PCA,6.665266513824463,1282.6071584323095,10139.02865426077,2.0910221686747636,3347.4495152031973,14.791368617520435,10,8
58,PCA,7.460887908935547,11633.022505055567,92710.5238923871,4.872796698454833,30644.440607668934,53.21543564030891,10,8
59,PCA,5.86998987197876,1839.3448298804285,14608.738915997385,1.067206143546433,4826.398670055378,12.823997141677498,10,8
60,PCA,5.021940231323242,2142.8501559643337,17021.144848799668,1.7907507220230414,5623.490109719515,14.487172147981788,10,8
61,PCA,4.331333637237549,1240.0275356253155,9818.079129449641,0.6679448982687379,3242.2281597258443,11.798821752525086,10,8
62,PCA,2.013957977294922,1354.8143382367887,10682.646988728386,3.166985559001066,3525.6390453537483,20.95729293952003,10,8
63,PCA,3.389749050140381,2245.825771932872,17719.062312417158,5.967855776489732,5848.388795791704,43.36292648926401,10,8
64,PCA,5.694215297698975,5284.985351076606,42012.936106634304,10.079104077479373,13881.881323920237,43.41415127691673,10,8
65,PCA,4.439144611358643,275.5361963721077,2148.612060073082,0.18667673155651512,708.007227835835,5.797105628928936,10,8
66,PCA,3.170236110687256,1634.344153081946,12894.999259043787,2.4218724810586614,4256.204070994025,20.356301540412748,10,8
67,PCA,5.129247188568115,10091.148395856513,80457.46905978463,2.223076752585817,26595.99264021969,37.60522146691669,10,8
68,PCA,8.357027053833008,2578.186494981981,20505.017836502942,2.5064444679378246,6775.7205168911705,15.333405955475968,10,8
69,PCA,8.458871841430664,9250.189698410282,73845.7314635254,3.1453584746323897,24414.826704844545,21.42480900116018,10,8
70,PCA,3.5776379108428955,1497.3103684374332,11817.021609233681,4.842907779188129,3900.5424094869973,17.68930411617379,10,8
71,PCA,5.868223667144775,1251.72874217733,9913.234552482785,0.7240447762783372,3273.7708355168265,12.115697337714105,10,8
72,PCA,2.0698959827423096,2420.252542463394,19164.397831215614,0.5123066721581596,6328.739320067632,30.282489841208122,10,8
73,PCA,3.51658034324646,1152.1554927278603,9088.159499062964,2.203640763154058,2999.572876521808,16.41125418354638,10,8
74,PCA,12.297232627868652,1624.671531188657,12903.570460312887,1.6974079738641665,4263.038311755474,12.700000832908925,10,8
75,PCA,7.911930084228516,3154.7167023615343,25131.40757948894,2.993660932847935,8306.417402258396,13.386528995631862,10,8
76,PCA,5.288075923919678,1228.59386286925,9709.778564114536,2.341445720679669,3205.6172612675077,15.692698978650606,10,8
77,PCA,6.110785961151123,1361.2207800292617,10771.013973630315,0.24731303001816124,3556.6122897094347,11.971171863249841,10,8
78,PCA,6.564257621765137,8069.840075271144,64213.94525794472,12.45732056504979,21220.50736678046,47.421584105015036,10,8
79,PCA,5.146306037902832,27935.957459842753,222749.5934169883,20.44248722219083,73632.67288855807,93.90191200614285,10,8
80,PCA,3.340127944946289,2425.407192318598,19160.117802426474,5.879601525612855,6325.1978083007325,30.54617097452242,10,8
81,PCA,14.120548248291016,1740.840177007238,13841.561384296296,1.010487670837707,4573.657063116973,10.102735887264304,10,8
82,PCA,5.005169868469238,854.9136686833745,6722.046761457896,3.296290088208598,2217.6116773681865,15.46673599648478,10,8
83,PCA,5.0673956871032715,843.2308340866334,6654.4284998077965,1.5599566539668517,2196.4525749498725,12.782734602840936,10,8
84,PCA,11.347533226013184,6661.364738654189,53096.24776241943,6.891005984026723,17550.75676719056,18.351860986602283,10,8
85,PCA,2.197160005569458,468.71984458642504,3643.544402674353,2.22308509336677,1200.058133210034,10.752337972314809,10,8
86,PCA,5.590212821960449,8015.232376742448,63876.8311795047,6.35086008422079,21113.71507881015,40.14823058192793,10,8
87,PCA,0.36196044087409973,13549.302302218499,107277.84911464313,10.359994564890584,35426.191160118186,171.126794642572,10,8
88,PCA,6.280890464782715,1595.395996347452,12641.931269426947,3.1854612334342973,4175.222347887562,13.706164479086233,10,8
89,PCA,2.54909610748291,822.784989299,6443.757266847993,1.5329645454661516,2124.6070379044663,17.20370358033738,10,8
90,PCA,1.9608852863311768,1811.9968613181138,14117.61713890526,12.346054334761977,4651.2762749953445,46.72426603980106,10,8
91,PCA,3.932515859603882,2421.081422926741,19198.799958586216,3.4010273175655943,6341.435643949692,14.585930109995221,10,8
92,PCA,7.762995719909668,2406.5785445041956,19138.577029392152,2.9124306400039965,6324.117520637765,13.41945395945315,10,8
93,PCA,8.048866271972656,39689.542252852996,316869.7418120666,18.553703977440957,104764.28626223849,84.17279543676953,10,8
94,PCA,3.7240662574768066,30990.305308174895,247233.69760848483,20.34674366116845,81732.40281774206,61.40612505208939,10,8
95,PCA,5.571491241455078,33149.04698523202,263744.48566080374,28.93139438018002,87157.00265929205,234.1273184305375,10,8
96,PCA,13.937166213989258,4763.75996342002,37938.779242178476,2.2268477402887736,12538.993111323554,26.67728943897047,10,8
97,PCA,4.686858654022217,1501.688763002131,11894.475221674775,1.9605563810925988,3928.1268845731693,18.433711381499318,10,8
98,PCA,6.581205368041992,7254.870269631255,57822.766686656294,3.65451009252137,19112.894357657853,20.760588207428192,10,8
99,PCA,1.8912007808685303,8404.932353629429,66696.51209654381,13.073945882397602,22032.218303211237,95.57627097731157,10,8
100,PCA,9.904012680053711,43065.57213160333,344191.5773041144,5.245240282746426,113814.93772156518,39.380477933988274,10,8
101,PCA,3.910046100616455,564.488294099104,4423.772179165685,0.3214493764171221,1458.7241273925115,11.595368926553405,10,8
102,PCA,9.129617691040039,5199.815067286753,41433.94267114235,4.719301002583217,13695.226037559532,21.76866786439694,10,8
103,PCA,5.849554061889648,22554.481283470468,178967.68804558515,77.4567709673831,59118.77371642659,207.1461058724816,10,8
104,PCA,3.8294944763183594,824.5680111116809,6480.362394383193,2.0769622639817045,2137.7451241297445,13.204156951888526,10,8
105,PCA,7.041306018829346,24835.521559343393,198278.08045641502,3.234548582834254,65555.14647338782,49.50914980719794,10,8
106,PCA,3.284935474395752,3621.811022940435,28697.373615325672,2.1768250206401087,9477.746203108483,34.357790825271266,10,8
107,PCA,7.320826053619385,3042.210101129859,24175.68197256156,1.9190115592510388,7987.727454945145,21.988475501911164,10,8
108,PCA,10.474506378173828,17310.125003679917,138250.2993102563,2.646627171504485,45711.09851262648,26.564886092852028,10,8
109,PCA,4.0161213874816895,4213.725768374306,33548.19773021846,6.98286281842689,11087.39855999341,23.566146244234275,10,8
110,PCA,3.426470994949341,3869.0470211499446,30714.57638491401,1.7890064042360858,10146.707866229071,29.4487761874894,10,8
111,PCA,5.39382266998291,1162.5082055699272,9185.11111931736,1.3577530334215118,3032.2938067253845,15.09940703909999,10,8
112,PCA,3.773583173751831,4053.66386594345,32228.285964241666,5.541410761442211,10649.025847399502,32.33571529618182,10,8
113,PCA,1.1328951120376587,693.1160950165204,5393.392955395635,1.924364509629151,1776.6455902530142,19.65059773810485,10,8
114,PCA,6.859292030334473,1617.243162780526,12854.39077585371,1.3048635235139758,4247.254306406604,9.889103485098566,10,8
115,PCA,3.8897604942321777,5999.6883548983815,47758.65630344143,5.830293433986159,15783.438928312904,26.142478578695737,10,8
116,PCA,5.618704319000244,9081.872636018772,72457.17668803186,6.432082440418587,23953.62121403086,31.154434348668193,10,8
117,PCA,5.413041114807129,2890.9007006704182,22957.85295138873,2.69091647745291,7584.618280439707,26.34205272747716,10,8
118,PCA,13.557182312011719,13759.657919215433,109776.90381789685,4.570805487677109,36291.12876334625,34.110043659179055,10,8
119,PCA,10.882614135742188,24352.868558092927,194400.13953574904,11.40814758367513,64271.83737617211,79.18507786993314,10,8
120,PCA,3.695110321044922,1086.6533813931815,8513.884705778735,2.570602299573258,2807.3049371684647,27.231623571820162,10,8
121,PCA,16.509986877441406,73334.99093172423,586211.8575603301,3.31268293102794,193849.24592378922,45.01143196053865,10,8
122,PCA,3.727485418319702,7240.683788360931,57551.76833263204,1.7994901362822833,19015.87085915839,44.537411767345006,10,8
123,PCA,9.173008918762207,7285.079885030478,58124.15233061267,4.507541716945275,19215.37055991193,23.650831583825003,10,8
124,PCA,3.2728147506713867,5663.234552115861,45112.1073198152,11.106470841690342,14910.278631425019,32.800328080343505,10,8
125,PCA,3.5705883502960205,6942.130077989971,55060.599143873245,4.746546034590713,18187.141216431402,84.56894963480863,10,8
126,PCA,13.371190071105957,459758.0713931652,3677219.261711407,15.61272673727121,1216086.0248962396,125.89192742225782,10,8
127,PCA,5.479997158050537,1800.8549191875652,14271.925854452205,0.7210652973930729,4713.661761351917,16.06140355918754,10,8
128,PCA,4.888215065002441,11230.505380382367,89526.36657652451,6.020961584053575,29593.075897273215,47.27735456300142,10,8
129,PCA,6.349013328552246,24291.557174142345,194065.7503588217,3.417973730602559,64168.617492232865,48.74788646701418,10,8
130,PCA,3.162980079650879,982.4215485516883,7736.173121394679,0.39706725735176934,2552.739222143989,14.820970331140115,10,8
131,PCA,6.1197638511657715,28238.3766669674,225450.01945497448,31.42158889186331,74539.00185444605,53.38949202670769,10,8
132,PCA,4.170742988586426,443.30219283689064,3459.3382719249166,1.3827053698093001,1140.003024654465,11.756994612726455,10,8
133,PCA,8.69949722290039,4341.656046180916,34595.82983689217,2.0434024647107645,11435.01702983738,17.14143757184402,10,8
134,PCA,11.220422744750977,367749.9497866105,2940440.390668359,52.24637001542779,972385.6012066428,193.43792552905188,10,8
135,PCA,3.613649606704712,4682.183186834035,37136.822172541644,8.465031356773629,12266.750909704144,47.95258858870965,10,8
136,PCA,11.414121627807617,11284.52742929275,90080.52564878798,4.392091430092577,29782.096854978525,24.743838249111484,10,8
137,PCA,10.123495101928711,18825.477160804934,150271.61444000594,4.207275325667504,49681.98442268819,50.17254411103712,10,8
138,PCA,3.8105270862579346,2450.3451429791585,19427.437824146913,1.8031657127302854,6416.780007399857,22.72082124728842,10,8
139,PCA,5.777146339416504,1475.5508234302283,11676.06284313722,0.926989869399936,3855.4797276114878,13.197466433117613,10,8
140,PCA,9.10798168182373,98070.62824342324,783849.8255007848,22.342316477652652,259200.18127264455,102.62356481774188,10,8
141,PCA,3.6999518871307373,2881.395826206879,22881.39701515301,2.282411107108664,7559.345168397995,11.84778235087089,10,8
142,PCA,4.114821434020996,1335.87198538984,10550.076065525702,2.2021405168845067,3482.6848812738913,16.580162013689183,10,8
143,PCA,8.027833938598633,1869.8559888806344,14856.138165874314,1.2879982505270062,4908.367170389382,16.414573888384407,10,8
144,PCA,10.520813941955566,35021.26232605546,279667.3868571709,11.460703267297264,92467.56500566448,58.28170510988579,10,8
145,PCA,15.454723358154297,33153.114671525684,264936.38367675955,2.6177240422338603,87605.85101079075,30.219743488431817,10,8
146,PCA,6.483386993408203,17619.992910355388,140171.45598516162,36.27653508816249,46320.15509478096,126.89305174302427,10,8
147,PCA,5.1524152755737305,692.8595525638389,5469.628865531684,1.4133593085354954,1805.4800924846104,7.589156100769982,10,8
148,PCA,2.9106369018554688,12741.184255618213,101450.37939042426,22.42613711283667,33528.949678831035,54.898040970472465,10,8
149,PCA,5.887056350708008,6446.533599648158,51281.198690344696,5.376563181198988,16945.94222488529,43.11667700860732,10,8
0,Isomap,0.8197523951530457,49.65988727372658,209.19045193471246,6.783854601383521,63.39637859755209,26.07177311723563,10,8
1,Isomap,1.2318990230560303,197.5273156100351,517.339964921884,10.476178842833566,182.07880551874007,112.98060085532575,10,8
2,Isomap,0.8070108890533447,222.3116069865727,481.92013640598725,8.482272635717534,164.09640387166723,183.14748555141125,10,8
3,Isomap,1.6458559036254883,40.18742370895251,277.9897775759462,2.280911180454391,89.95631428171698,5.45374159393395,10,8
4,Isomap,31.114654541015625,1585.236094212147,12588.204965993198,1.5313983805595832,4158.744703601625,10.841164766849632,10,8
5,Isomap,6.666427135467529,8.179182921263662,50.50395729120431,0.10016944120812586,16.199865960406704,1.3848878635768571,10,8
6,Isomap,0.982656717300415,189.1114482449686,511.5908442194665,10.20841183708298,174.9237479441579,100.30160959340061,10,8
7,Isomap,1.5317479372024536,144.3171788976196,965.2979477125592,9.01336333596975,310.62008007702235,29.12245865338739,10,8
8,Isomap,2.4701759815216064,388.3292356100719,790.3456723890542,16.268101738195647,270.16588025222063,309.6515400681733,10,8
9,Isomap,4.01804256439209,67.97622595740293,420.3104170677091,1.1435063998944113,134.55117526545956,10.65198746784123,10,8
10,Isomap,3.755751848220825,479.9997509878385,3204.7246056791882,13.769766834349367,1037.6348187381034,38.73885118626695,10,8
11,Isomap,0.7882367372512817,68.01195241705787,166.28851009660784,5.509807213471843,52.187208696490195,60.57241204117193,10,8
12,Isomap,1.170773983001709,14.55238924805958,70.58635635391558,0.8714484953704824,21.95625504063932,7.083299570760128,10,8
13,Isomap,1.5700962543487549,272.73191250354165,1846.74064137151,3.2338329437265183,597.4037684909666,20.392693691011594,10,8
14,Isomap,1.9985142946243286,28.105514179637893,140.6969391503145,2.4131813560558593,43.33167393883625,15.0933839563958,10,8
15,Isomap,1.3976738452911377,944.0000609655444,2569.9635830359853,18.946652976451176,1044.845171690623,276.35917500666307,10,8
16,Isomap,2.903273344039917,375.67020377951155,1399.2808883866035,3.6928136731777146,476.42155092754507,121.28401808889387,10,8
17,Isomap,1.2287122011184692,359.04781766426527,1589.3494619190747,3.6414995574947233,541.2932642785428,74.70918340346572,10,8
18,Isomap,2.1414294242858887,125.28820936489727,817.3774426914827,1.694880384902618,262.85860548725714,23.089609211805417,10,8
19,Isomap,2.062333822250366,295.3081018815551,1164.4526093541886,4.36187871279593,480.67372538982437,22.745358259465043,10,8
20,Isomap,6.659554481506348,1932.784715992732,15060.763306120756,3.8677906128922466,4962.142196443834,55.48113016923217,10,8
21,Isomap,1.704571008682251,408.7638954060741,3018.8973458017986,10.768965473441124,986.8814926572896,34.60083673183734,10,8
22,Isomap,2.1000542640686035,442.0057204413467,2018.618601659762,21.015260027972168,634.1389062407304,126.2836668743537,10,8
23,Isomap,0.5088943839073181,510.52589117338715,1042.574724158779,11.591732465083574,425.108114616379,495.4379501412547,10,8
24,Isomap,28.240327835083008,401.4344654082542,3173.8673177064748,1.7778488904415313,1047.887485383316,4.460729690891194,10,8
25,Isomap,2.2615320682525635,37.46378340770468,206.9969467996292,1.0338322876412953,64.91917647062678,13.704603544728466,10,8
26,Isomap,2.862107992172241,221.69528033637596,1236.816043232175,14.424809117133949,387.29517163729275,68.1338899115743,10,8
27,Isomap,2.8543343544006348,2414.3658966277994,18896.37922847551,8.642506030604057,6229.813051836479,56.524525402494135,10,8
28,Isomap,4.683772563934326,205.557372407006,1258.3971775251985,2.855096002024462,401.2567811801184,58.19352908236203,10,8
29,Isomap,2.5952460765838623,411.44408233315585,2922.858423429407,16.05497566627837,949.9549193779491,51.59807197873149,10,8
30,Isomap,0.38395464420318604,167.14925049959115,564.5312217980204,28.338992048444485,203.56135851993162,56.53366011194389,10,8
31,Isomap,1.766965389251709,39.59723801625006,170.79767113440076,0.7779456772683485,53.13606443019594,20.096972736997877,10,8
32,Isomap,5.043661594390869,161.10225474752968,908.9905643145892,2.7979268994109185,290.20806172424705,23.516768833097885,10,8
33,Isomap,6.061164855957031,2118.2867309360654,10102.943448694667,33.63831425927514,3346.689693411645,308.69907436244716,10,8
34,Isomap,1.2752964496612549,640.5362713732642,4812.650906635166,8.058378046393534,1577.2873637501264,38.74257328133872,10,8
35,Isomap,0.8707871437072754,983.3927000397663,3273.0890405004334,76.72527975027171,1109.1199726383543,297.1800151713146,10,8
36,Isomap,1.0614739656448364,261.1179848177687,1514.9072570100936,20.288216715085316,475.315464903524,82.61768301322596,10,8
37,Isomap,2.9036202430725098,387.16223433460914,2018.2523140896758,19.410179269691028,655.9569185964194,69.03305490924507,10,8
38,Isomap,2.4481124877929688,1477.200162107325,10127.82778112983,107.25317242763677,3270.870457014596,268.35459285557346,10,8
39,Isomap,5.803747177124023,1551.4712336869668,11680.451097876889,33.20563786878693,3829.1521735741685,87.8550562520945,10,8
40,Isomap,2.849095106124878,69.63107549829493,400.9318840606862,3.7612062059716505,125.817701130411,27.139180182191733,10,8
41,Isomap,2.1026759147644043,595.6961004843781,4304.664660499141,10.076136689530705,1404.2900522236641,39.79425439070025,10,8
42,Isomap,0.7926698923110962,757.3489213415902,3373.494944683693,21.23509815203826,1094.610655454305,294.4626657337959,10,8
43,Isomap,1.4119340181350708,186.14365056029595,716.4059719874137,7.136533888873997,256.6646359988993,37.23019523457958,10,8
44,Isomap,1.1612716913223267,858.3466846342238,5027.954494652555,6.953322732929777,1625.2760863062765,94.40336488760005,10,8
45,Isomap,0.9848377108573914,79.01104701559247,318.27287458640427,2.0783475596435173,98.17445940036735,52.219459391739434,10,8
46,Isomap,1.909397006034851,76.86519745000223,305.3845384149758,0.852751444219481,107.48443470104762,12.83251355205227,10,8
47,Isomap,3.345139980316162,205.11183307166732,1267.9630169452562,3.5209809696797656,406.19704597112246,35.43370728345283,10,8
48,Isomap,1.354304552078247,825.6687301531912,5823.980100627209,11.94799001585372,1895.9456704925535,44.89909740587794,10,8
49,Isomap,1.5870983600616455,667.2500912126866,4722.445526273029,15.368902144946757,1537.0488085010275,33.20752011779476,10,8
50,Isomap,3.418280839920044,128.94057245601348,968.1947501629083,2.2380284017447365,317.25403747587484,10.18479967603985,10,8
51,Isomap,4.8101935386657715,2316.8147854219274,17132.03318990888,38.99746365208125,5608.348905222509,71.16222558931676,10,8
52,Isomap,1.5586447715759277,130.91848941926722,910.2259209002252,1.889303499293785,294.77281653102057,27.90671279237303,10,8
53,Isomap,1.9419958591461182,145.96346736080946,892.2755108263815,2.1398658907018517,284.64896911385136,37.67075366851351,10,8
54,Isomap,2.979527235031128,67.08729584046094,440.4885502099808,1.740849303152708,141.43985179419994,13.855155102495814,10,8
55,Isomap,8.209928512573242,17027.721764637077,135714.20318405665,4.271432691083402,44859.312232839,76.8611150609998,10,8
56,Isomap,2.7046761512756348,209.61591692981045,1553.1759499471013,4.6354565902929,507.9098193212295,19.7017603363102,10,8
57,Isomap,2.040249824523926,68.09424074728906,412.79357941851396,2.903139389153975,131.54668367915727,15.072605347901735,10,8
58,Isomap,2.360847234725952,445.85106236817626,3478.209268996568,5.777118127017189,1146.1292067957615,12.612174662431478,10,8
59,Isomap,4.20086669921875,188.58077740717454,860.0947691315813,7.594637944633722,264.4140696532389,105.99092007444074,10,8
60,Isomap,1.3702679872512817,339.2714285596924,2054.078466384596,5.404173918174962,658.0929699917309,47.38338554407001,10,8
61,Isomap,1.4146244525909424,253.77872916573813,757.0142420286077,1.6820396614906938,291.72660975816916,127.84237665337582,10,8
62,Isomap,37.61235809326172,589.3873823130032,4653.113008455534,1.3841311335545845,1535.9711016674748,3.9796871754901035,10,8
63,Isomap,0.7301979064941406,69.52870115281101,293.6281480862043,5.980849517795407,100.13420466813942,14.958784862676271,10,8
64,Isomap,2.5099525451660156,131.4382705238658,356.1452771602357,20.276867234712682,125.57748350531082,69.58717447980956,10,8
65,Isomap,2.88987398147583,22.956934173581548,135.30926701838953,2.420473551784122,42.70355555887514,5.910131553907678,10,8
66,Isomap,0.763374388217926,138.58500585308667,591.1538425679319,0.8096264229833202,196.06915840883778,32.07202686951224,10,8
67,Isomap,2.7349588871002197,889.28639705627,5647.283826084827,9.173710867294028,1827.1391735532802,89.94305849527152,10,8
68,Isomap,3.4477381706237793,617.8570954355839,1843.256083679908,5.689526264500203,773.1556743718297,77.7379350198305,10,8
69,Isomap,8.94530200958252,672.9828414020081,4747.755140679691,2.1909021134349764,1544.6900251106413,64.23054496941289,10,8
70,Isomap,1.7843352556228638,155.9490316113076,1156.4733762598362,2.2159925233381546,378.4058556905708,6.821978775904153,10,8
71,Isomap,2.3823189735412598,171.34790926400103,1190.181389947737,4.867245423012207,386.3122462377788,10.286368336020967,10,8
72,Isomap,1.488246202468872,355.31350872471074,1597.8951018089035,3.011862238171521,523.8462987056071,60.437185609839375,10,8
73,Isomap,1.4347906112670898,353.60435876196465,1999.294463426685,16.33830855668736,635.1051376007684,45.52764176875316,10,8
74,Isomap,1.7961474657058716,189.0437700105689,985.2706876588285,1.0529686519570067,320.9151280654772,41.567078580090126,10,8
75,Isomap,1.5640382766723633,41.384643953804776,291.63170559811266,3.8608125365507537,94.5961478285064,5.376224935828979,10,8
76,Isomap,2.1795027256011963,737.5727054956232,5244.898829741604,11.481539449869938,1705.4208679702162,85.59707984538201,10,8
77,Isomap,1.804634928703308,33.53792322603284,148.99672569183815,2.6245574281263093,44.9704333033685,16.410496075332325,10,8
78,Isomap,2.364058494567871,48.09829319491036,178.1440251567282,2.5843955467565425,66.94309239403114,9.89348800740029,10,8
79,Isomap,6.17429256439209,3303.0737520347507,24930.231989043048,39.687939434059906,8178.112150559099,118.09929935024948,10,8
80,Isomap,2.644437313079834,2728.6469939553285,21093.378524952717,4.922878300912561,6942.005406438684,84.18555286004074,10,8
81,Isomap,1.3402159214019775,57.83641951975273,315.4287731668262,1.1570433553520592,102.72272830879984,7.961650120963272,10,8
82,Isomap,3.411543130874634,374.682961918568,2349.665969479029,12.803209227082194,757.3489894357714,36.82908411760158,10,8
